code,date,close,b1_score,b2_score,kdj_j,rsi3,vol_ratio5,macd_dif,bias20,ret5,ret10,volatility20,turnover,lgb_pred,lstm_pred,ridge_pred,ensemble_score,rank,lstm_pred_pct,backtest_passed,model_mix,data_asof,confidence,name,buy_reason,reason_tags,display_name
600060,2026-07-09,27.29,78.0,30.0,67.76429426220011,0.0,0.9662437723930288,0.5341575777798653,0.027620356598196283,0.019044062733382994,0.079509493670886,0.0336118228240724,0.0,0.0,0.0,0.0030900961719453335,0.2,41,0.0,True,Qlib Ridge 100%,2026-07-09,中,海信视像,【海信视像】符合 B1 战法调整蓄势特征（得分 78/100）。KDJ J 值=67.8，情绪偏低但未达理想超卖区。成交量较 5 日均量与 34 日 EMA 量明显萎缩，呈现缩量洗盘，主力未明显出货。股价站在 BBI 多空线上方且 MA60 走平向上，中期趋势仍偏多（顺大势）。MACD 的 DIF>0，多头区域运行。知行线多头排列（短>长），趋势结构健康。RSI(3)=0.0 超卖，短线反弹概率提升。B2尚未确认（得分30），严格战法应等待B2放量后再介入。LSTM 预测未来 5 日收益 +0.00%，建议等待 B2 放量阳线确认后再介入。,缩量洗盘 | BBI上 | MA60向上 | MACD多头 | 知行多头,海信视像(600060)
600054,2026-07-09,10.78,10.0,0.0,42.502997967140274,18.644067796610074,1.1577566565637136,-0.06305488895428546,-0.015300296871431862,-0.017319963536919003,-0.003696857670979714,0.01663029040334532,0.0,0.0,0.0,0.003084089607000351,0.18,42,0.0,True,Qlib Ridge 100%,2026-07-09,中,黄山旅游,【黄山旅游】符合 B1 战法调整蓄势特征（得分 10/100）。KDJ J 值=42.5，情绪偏低但未达理想超卖区。RSI(3)=18.6 超卖，短线反弹概率提升。B2尚未确认（得分0），严格战法应等待B2放量后再介入。LSTM 预测未来 5 日收益 +0.00%，建议等待 B2 放量阳线确认后再介入。,综合信号,黄山旅游(600054)
600061,2026-07-09,6.55,53.0,25.0,37.95193146698625,29.629629629629605,0.9490434766297785,0.012457432766974641,0.0,0.001529051987767538,-0.03392330383480835,0.0237675180243778,0.0,0.0,0.0,0.002798158675432205,0.16,43,0.0,True,Qlib Ridge 100%,2026-07-09,中,国投资本,【国投资本】符合 B1 战法调整蓄势特征（得分 53/100）。KDJ J 值=38.0，情绪偏低但未达理想超卖区。成交量较 5 日均量与 34 日 EMA 量明显萎缩，呈现缩量洗盘，主力未明显出货。MACD 的 DIF>0，多头区域运行。知行线多头排列（短>长），趋势结构健康。B2尚未确认（得分25），严格战法应等待B2放量后再介入。LSTM 预测未来 5 日收益 +0.00%，建议等待 B2 放量阳线确认后再介入。,缩量洗盘 | BBI上 | MACD多头 | 知行多头,国投资本(600061)
600028,2026-07-09,4.81,38.0,15.0,107.29024861910551,42.85714285714249,0.8406039942120199,-0.05311375643577154,0.016376122556787998,0.04565217391304355,0.05714285714285716,0.01880214560761458,0.0,0.0,0.0,0.0010702847503125668,0.14,44,0.0,True,Qlib Ridge 100%,2026-07-09,中,中国石化,【中国石化】符合 B1 战法调整蓄势特征（得分 38/100）。KDJ J 值=107.3，情绪偏低但未达理想超卖区。成交量较 5 日均量与 34 日 EMA 量明显萎缩，呈现缩量洗盘，主力未明显出货。B2尚未确认（得分15），严格战法应等待B2放量后再介入。LSTM 预测未来 5 日收益 +0.00%，建议等待 B2 放量阳线确认后再介入。,缩量洗盘 | BBI上,中国石化(600028)
600048,2026-07-09,4.6,35.0,15.0,32.57849098932368,19.23076923076917,0.7989491727656649,-0.23819874156825094,-0.04929213599255988,-0.010752688172043112,-0.03563941299790352,0.017474860546464275,0.0,0.0,0.0,0.000757839996367693,0.12,45,0.0,True,Qlib Ridge 100%,2026-07-09,中,保利发展,【保利发展】符合 B1 战法调整蓄势特征（得分 35/100）。KDJ J 值=32.6，情绪偏低但未达理想超卖区。成交量较 5 日均量与 34 日 EMA 量明显萎缩，呈现缩量洗盘，主力未明显出货。RSI(3)=19.2 超卖，短线反弹概率提升。B2尚未确认（得分15），严格战法应等待B2放量后再介入。LSTM 预测未来 5 日收益 +0.00%，建议等待 B2 放量阳线确认后再介入。,缩量洗盘,保利发展(600048)
600030,2026-07-09,28.68,65.0,40.0,21.098966192028755,35.60209424083767,0.9813145788480155,0.6055598144052787,0.024230844776172766,0.002096436058700135,-0.010351966873705987,0.028796370697240014,0.0,0.0,0.0,0.00014642992755398154,0.1,46,0.0,True,Qlib Ridge 100%,2026-07-09,中,中信证券,【中信证券】符合 B1 战法调整蓄势特征（得分 65/100）。KDJ J 值=21.1，情绪偏低但未达理想超卖区。成交量较 5 日均量与 34 日 EMA 量明显萎缩，呈现缩量洗盘，主力未明显出货。股价站在 BBI 多空线上方且 MA60 走平向上，中期趋势仍偏多（顺大势）。MACD 的 DIF>0，多头区域运行。知行线多头排列（短>长），趋势结构健康。B2特征部分满足（得分40），可关注是否出现放量长阳确认。LSTM 预测未来 5 日收益 +0.00%，建议等待 B2 放量阳线确认后再介入。,缩量洗盘 | BBI上 | MA60向上 | MACD多头 | 知行多头 | B2酝酿,中信证券(600030)
600039,2026-07-09,8.5,48.0,15.0,91.57960218867495,44.82758620689651,0.8270471424963789,0.02658377450028837,0.030552861299709022,0.026570048309178862,0.0625,0.01613744337674787,0.0,0.0,0.0,-0.0002937969984486699,0.08,47,0.0,True,Qlib Ridge 100%,2026-07-09,中,四川路桥,【四川路桥】符合 B1 战法调整蓄势特征（得分 48/100）。KDJ J 值=91.6，情绪偏低但未达理想超卖区。成交量较 5 日均量与 34 日 EMA 量明显萎缩，呈现缩量洗盘，主力未明显出货。MACD 的 DIF>0，多头区域运行。B2尚未确认（得分15），严格战法应等待B2放量后再介入。LSTM 预测未来 5 日收益 +0.00%，建议等待 B2 放量阳线确认后再介入。,缩量洗盘 | BBI上 | MACD多头,四川路桥(600039)
600009,2026-07-09,22.48,65.0,0.0,7.630003943274289,0.0,0.9843490029094326,-0.513054337837886,-0.0330350997935307,-0.023881893182805092,-0.03519313304721028,0.016470752394169032,0.0,0.0,0.0,-0.0010119249345734715,0.06,48,0.0,True,Qlib Ridge 100%,2026-07-09,中,上海机场,【上海机场】符合 B1 战法调整蓄势特征（得分 65/100）。KDJ 的 J 值=7.6，处于超卖低位，卖盘枯竭，符合「逆小势」低吸逻辑。成交量较 5 日均量与 34 日 EMA 量明显萎缩，呈现缩量洗盘，主力未明显出货。RSI(3)=0.0 超卖，短线反弹概率提升。B2尚未确认（得分0），严格战法应等待B2放量后再介入。LSTM 预测未来 5 日收益 +0.00%，建议等待 B2 放量阳线确认后再介入。,KDJ超卖 | 缩量洗盘,上海机场(600009)
600031,2026-07-09,18.57,28.0,15.0,74.62515499954218,38.732394366197184,0.7382652928063008,-0.07833360257832922,0.011685870719947866,0.045019696117051256,0.046197183098591665,0.02833402500680024,0.0,0.0,0.0,-0.0016560906078666449,0.04,49,0.0,True,Qlib Ridge 100%,2026-07-09,中,三一重工,【三一重工】符合 B1 战法调整蓄势特征（得分 28/100）。KDJ J 值=74.6，情绪偏低但未达理想超卖区。成交量较 5 日均量与 34 日 EMA 量明显萎缩，呈现缩量洗盘，主力未明显出货。B2尚未确认（得分15），严格战法应等待B2放量后再介入。LSTM 预测未来 5 日收益 +0.00%，建议等待 B2 放量阳线确认后再介入。,缩量洗盘,三一重工(600031)
600012,2026-07-09,17.1,45.0,20.0,103.46667246930838,70.14925373134346,1.0003726836120619,0.19476087493977445,0.054481546572934914,0.07008760951188986,0.10679611650485454,0.022149392284059034,0.0,0.0,0.0,-0.004741182550787926,0.02,50,0.0,True,Qlib Ridge 100%,2026-07-09,中,皖通高速,【皖通高速】符合 B1 战法调整蓄势特征（得分 45/100）。KDJ J 值=103.5，情绪偏低但未达理想超卖区。股价站在 BBI 多空线上方且 MA60 走平向上，中期趋势仍偏多（顺大势）。MACD 的 DIF>0，多头区域运行。知行线多头排列（短>长），趋势结构健康。B2尚未确认（得分20），严格战法应等待B2放量后再介入。LSTM 预测未来 5 日收益 +0.00%，建议等待 B2 放量阳线确认后再介入。,BBI上 | MA60向上 | MACD多头 | 知行多头,皖通高速(600012)
